"172","33.19","7.33","1084.86","-460","2021-10-20 12:49:44",NULL
"173","33.19","7.32","1084.86","-460","2021-10-20 12:49:52",NULL
"174","33.19","7.33","1084.86","-460","2021-10-20 12:50:01",NULL
"175","-127.00","40.24","1084.88","100","2021-10-20 12:51:10",NULL
"176","33.25","7.51","1084.86","-460","2021-10-20 12:51:50",NULL
"177","33.25","7.44","1084.86","-460","2021-10-20 12:51:54",NULL
"178","33.25","7.43","1084.87","-43","2021-10-20 12:52:03",NULL
"179","33.19","7.40","1084.86","60","2021-10-20 12:52:11",NULL
"180","33.19","7.38","1084.86","51","2021-10-20 12:52:20",NULL
"181","33.19","7.38","1084.86","55","2021-10-20 12:52:28",NULL
"182","33.13","7.46","1084.86","-460","2021-10-20 12:52:37",NULL
"183","33.13","7.41","1084.86","-460","2021-10-20 12:52:45",NULL
"184","33.13","7.38","1084.86","52","2021-10-20 12:52:54",NULL
"185","33.06","7.37","1084.86","52","2021-10-20 12:53:02",NULL
"186","33.06","7.35","1084.86","52","2021-10-20 12:53:11",NULL
"187","33.06","7.36","1084.86","52","2021-10-20 12:53:19",NULL
"188","33.00","7.36","1084.86","-178","2021-10-20 12:53:28",NULL
"189","33.00","7.37","1084.86","-178","2021-10-20 12:53:36",NULL
"190","33.00","7.35","1084.86","-178","2021-10-20 12:53:45",NULL
"191","33.00","7.34","1084.86","-178","2021-10-20 12:53:53",NULL
"192","32.94","7.35","1084.86","-178","2021-10-20 12:54:02",NULL
"193","32.88","7.35","1084.86","-178","2021-10-20 12:54:11",NULL
"194","32.88","7.35","1084.86","-178","2021-10-20 12:54:19",NULL
"195","32.88","7.35","1084.86","-178","2021-10-20 12:54:28",NULL
"196","32.94","7.34","1084.86","-178","2021-10-20 12:54:33",NULL
"197","32.88","7.33","1084.86","92","2021-10-20 12:54:42",NULL
"198","32.88","7.34","1084.86","-460","2021-10-20 12:54:50",NULL
"199","32.88","7.34","1084.86","-460","2021-10-20 12:54:59",NULL
"200","32.81","7.34","1084.86","-460","2021-10-20 12:55:07",NULL
"201","32.81","7.33","1084.86","-460","2021-10-20 12:55:16",NULL
"202","32.81","7.33","1084.86","-319","2021-10-20 12:55:25",NULL
"203","32.81","7.33","1084.86","92","2021-10-20 12:55:33",NULL
"204","32.81","7.33","1084.86","92","2021-10-20 12:55:41",NULL
"205","32.75","7.36","1084.86","-460","2021-10-20 12:55:50",NULL
"206","32.75","7.36","1084.86","-53","2021-10-20 12:55:58",NULL
"207","32.69","7.36","1084.86","-25","2021-10-20 12:56:07",NULL
"208","32.69","7.36","1084.86","97","2021-10-20 12:56:15",NULL
"209","32.69","7.37","1084.86","98","2021-10-20 12:56:24",NULL
"210","32.69","7.35","1084.86","-460","2021-10-20 12:56:32",NULL
